"X","gross","genres","movie_title","movie_imdb_link","budget","title_year","imdb_score","Action","Adventure","Animation","Biography","Comedy","Crime","Documentary","Drama","Family","Fantasy","History","Horror","Music","Musical","Mystery","Romance","Sci.Fi","Sport","Thriller","War","Western","rt_score","t_gross","t_budget","t_imdb_score","t_rt_score"
126,400736600,"Adventure|Animation|Comedy|Family|Fantasy|Musical","Frozen ","http://www.imdb.com/title/tt2294629/?ref_=fn_tt_tt_1",1.5e+08,2013,7.6,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,89,561.945672728276,438.672767880129,7.6,1.20624568818228
128,206360018,"Action|Adventure|Fantasy","Thor: The Dark World ","http://www.imdb.com/title/tt1981115/?ref_=fn_tt_tt_1",1.7e+08,2013,7.1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66,475.420257240712,452.743338174171,7.1,0.408143511816288
130,133375846,"Mystery|Thriller","Angels & Demons ","http://www.imdb.com/title/tt0808151/?ref_=fn_tt_tt_1",1.5e+08,2009,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,37,425.862230758555,438.672767880129,6.7,-0.328446277586519
131,181015141,"Action|Adventure|Fantasy","Thor ","http://www.imdb.com/title/tt0800369/?ref_=fn_tt_tt_1",1.5e+08,2011,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,77,459.968735949131,438.672767880129,7,0.730071412256723
132,114053579,"Adventure|Animation|Comedy|Drama|Family","Bolt ","http://www.imdb.com/title/tt0397892/?ref_=fn_tt_tt_1",1.5e+08,2008,6.9,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,89,409.368349516035,438.672767880129,6.9,1.20624568818228
133,119420252,"Action|Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi","G-Force ","http://www.imdb.com/title/tt0436339/?ref_=fn_tt_tt_1",1.5e+08,2009,5.1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,22,414.147483209726,438.672767880129,5.1,-0.762863921878057
134,83640426,"Action|Adventure|Fantasy","Wrath of the Titans ","http://www.imdb.com/title/tt1646987/?ref_=fn_tt_tt_1",1.5e+08,2012,5.8,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,378.528722733876,438.672767880129,5.8,-0.636036740695826
135,79711678,"Comedy|Fantasy|Horror","Dark Shadows ","http://www.imdb.com/title/tt1077368/?ref_=fn_tt_tt_1",1e+08,2012,6.2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,37,373.955334331379,396,6.2,-0.328446277586519
137,61937495,"Drama|Fantasy|Horror|Thriller","The Wolfman ","http://www.imdb.com/title/tt0780653/?ref_=fn_tt_tt_1",1.5e+08,2010,5.8,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,34,350.852934082572,438.672767880129,5.8,-0.408143511816288
139,126597121,"Adventure|Animation|Comedy|Family","Bee Movie ","http://www.imdb.com/title/tt0389790/?ref_=fn_tt_tt_1",1.5e+08,2007,6.2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51,420.293079951062,438.672767880129,6.2,0.0248206500144439
140,165230261,"Action|Adventure|Animation|Comedy|Family","Kung Fu Panda 2 ","http://www.imdb.com/title/tt1302011/?ref_=fn_tt_tt_1",1.5e+08,2011,7.3,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,81,449.505322590787,438.672767880129,7.3,0.866641233146676
141,131564731,"Action|Adventure|Family|Fantasy","The Last Airbender ","http://www.imdb.com/title/tt0938283/?ref_=fn_tt_tt_1",1.5e+08,2010,4.2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,424.395462154418,438.672767880129,4.2,-1.51919717863482
142,133382309,"Action|Adventure|Thriller","Mission: Impossible III ","http://www.imdb.com/title/tt0317919/?ref_=fn_tt_tt_1",1.5e+08,2006,6.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70,425.867438127802,438.672767880129,6.9,0.518713715121462
143,73103784,"Action|Drama|Thriller","White House Down ","http://www.imdb.com/title/tt2334879/?ref_=fn_tt_tt_1",1.5e+08,2013,6.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,50,365.866464278979,438.672767880129,6.4,0
144,21379315,"Action|Adventure|Animation|Comedy|Family|Sci-Fi","Mars Needs Moms ","http://www.imdb.com/title/tt1305591/?ref_=fn_tt_tt_1",1.5e+08,2011,5.4,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,37,267.993445086685,438.672767880129,5.4,-0.328446277586519
146,34964818,"Adventure|Family|Fantasy","Pan ","http://www.imdb.com/title/tt3332064/?ref_=fn_tt_tt_1",1.5e+08,2015,5.8,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,27,303.586881743782,438.672767880129,5.8,-0.605940212380161
147,111505642,"Adventure|Animation|Comedy|Family|Sci-Fi","Mr. Peabody & Sherman ","http://www.imdb.com/title/tt0864835/?ref_=fn_tt_tt_1",1.45e+08,2014,6.9,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,80,407.040108875714,434.93679870874,6.9,0.831058479296574
149,216366733,"Adventure|Animation|Comedy|Family","Madagascar 3: Europe's Most Wanted ","http://www.imdb.com/title/tt1277953/?ref_=fn_tt_tt_1",1.45e+08,2012,6.9,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79,481.129420677698,434.93679870874,6.9,0.796498108893595
154,82161969,"Action|Adventure|Animation|Fantasy","Beowulf ","http://www.imdb.com/title/tt0442933/?ref_=fn_tt_tt_1",1.5e+08,2007,6.3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,71,376.826973165993,438.672767880129,6.3,0.547320713351646
156,209364921,"Action|Adventure|Thriller","Mission: Impossible - Ghost Protocol ","http://www.imdb.com/title/tt1229238/?ref_=fn_tt_tt_1",1.45e+08,2011,7.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94,477.156071928464,434.93679870874,7.4,1.51919717863482
157,103400692,"Adventure|Animation|Family|Fantasy","Rise of the Guardians ","http://www.imdb.com/title/tt1446192/?ref_=fn_tt_tt_1",1.45e+08,2012,7.3,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,73,399.358165038238,434.93679870874,7.3,0.605940212380161
161,257704099,"Action|Adventure|Sci-Fi","Star Trek ","http://www.imdb.com/title/tt0796366/?ref_=fn_tt_tt_1",1.5e+08,2009,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,95,502.804337248445,438.672767880129,8,1.60310764212313
163,176997107,"Action|Adventure|Animation|Comedy|Family|Fantasy","How to Train Your Dragon 2 ","http://www.imdb.com/title/tt1646971/?ref_=fn_tt_tt_1",1.45e+08,2014,7.9,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,92,457.372317671667,434.93679870874,7.9,1.37763233712214
166,107503316,"Action|Drama|Mystery|Sci-Fi","Watchmen ","http://www.imdb.com/title/tt0409459/?ref_=fn_tt_tt_1",1.3e+08,2009,7.7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,65,403.300981332489,423.115988948976,7.7,0.381313958869171
169,122512052,"Action|Adventure|Sci-Fi|Thriller","G.I. Joe: Retaliation ","http://www.imdb.com/title/tt1583421/?ref_=fn_tt_tt_1",1.3e+08,2013,5.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,29,416.828064673656,423.115988948976,5.8,-0.547320713351646
172,176636816,"Action|Adventure|Sci-Fi","Captain America: The First Avenger ","http://www.imdb.com/title/tt0458339/?ref_=fn_tt_tt_1",1.4e+08,2011,6.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,457.137348670963,431.102922374911,6.9,0.831058479296574
175,292298923,"Adventure|Drama|Fantasy|Romance","The Twilight Saga: Breaking Dawn - Part 2 ","http://www.imdb.com/title/tt1673434/?ref_=fn_tt_tt_1",1.2e+08,2012,5.5,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,49,519.018192050791,414.654055756842,5.5,-0.0248206500144439
177,134518390,"Action|Adventure|Sci-Fi","The Incredible Hulk ","http://www.imdb.com/title/tt0800080/?ref_=fn_tt_tt_1",1.5e+08,2008,6.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,67,426.779875608731,438.672767880129,6.8,0.435270167048313
180,183635922,"Adventure|Drama|Thriller|Western","The Revenant ","http://www.imdb.com/title/tt1663202/?ref_=fn_tt_tt_1",1.35e+08,2015,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,81,461.639057262388,427.164934355701,8.1,0.866641233146676
181,83024900,"Adventure|Animation|Comedy|Family|Sport","Turbo ","http://www.imdb.com/title/tt1860353/?ref_=fn_tt_tt_1",1.35e+08,2013,6.5,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,67,377.822996514441,427.164934355701,6.5,0.435270167048313
182,123207194,"Adventure|Animation|Comedy|Family|Western","Rango ","http://www.imdb.com/title/tt1192628/?ref_=fn_tt_tt_1",1.35e+08,2011,7.2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,87,417.423750690612,427.164934355701,7.2,1.10923983389768
183,83348920,"Adventure|Animation|Comedy|Family","Penguins of Madagascar ","http://www.imdb.com/title/tt1911658/?ref_=fn_tt_tt_1",1.32e+08,2014,6.7,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72,378.194986230425,424.749349491305,6.7,0.576382847342255
184,227137090,"Action|Mystery|Thriller","The Bourne Ultimatum ","http://www.imdb.com/title/tt0440963/?ref_=fn_tt_tt_1",1.1e+08,2007,8.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,93,487.057112410897,405.645475633778,8.1,1.44479722250881
185,215395021,"Action|Adventure|Animation|Comedy|Family","Kung Fu Panda ","http://www.imdb.com/title/tt0441773/?ref_=fn_tt_tt_1",1.3e+08,2008,7.6,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,87,480.583816839349,423.115988948976,7.6,1.10923983389768
186,180191634,"Action|Adventure|Comedy|Sci-Fi","Ant-Man ","http://www.imdb.com/title/tt0478970/?ref_=fn_tt_tt_1",1.3e+08,2015,7.4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81,459.440140560649,423.115988948976,7.4,0.866641233146676
187,424645577,"Adventure|Sci-Fi|Thriller","The Hunger Games: Catching Fire ","http://www.imdb.com/title/tt1951264/?ref_=fn_tt_tt_1",1.3e+08,2013,7.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,89,570.204567238174,423.115988948976,7.6,1.20624568818228
188,292298923,"Adventure|Drama|Fantasy|Romance","The Twilight Saga: Breaking Dawn - Part 2 ","http://www.imdb.com/title/tt1673434/?ref_=fn_tt_tt_1",1.2e+08,2012,5.5,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,49,519.018192050791,414.654055756842,5.5,-0.0248206500144439
189,177343675,"Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi","Home ","http://www.imdb.com/title/tt2224026/?ref_=fn_tt_tt_1",1.35e+08,2015,6.7,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,47,457.597998773379,427.164934355701,6.7,-0.0745232278451489
192,149234747,"Action|Adventure|Animation|Comedy|Family|Fantasy","Puss in Boots ","http://www.imdb.com/title/tt0448694/?ref_=fn_tt_tt_1",1.3e+08,2011,6.7,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,84,438.107090070951,423.115988948976,6.7,0.980716280162662
193,118311368,"Action|Crime|Mystery|Thriller","Salt ","http://www.imdb.com/title/tt0944835/?ref_=fn_tt_tt_1",1.1e+08,2010,6.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,62,413.173401321097,405.645475633778,6.4,0.30236184494975
194,101160529,"Action|Adventure|Drama","Noah ","http://www.imdb.com/title/tt1959490/?ref_=fn_tt_tt_1",1.25e+08,2014,5.8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76,397.155512317538,418.948505376226,5.8,0.698045859480917
195,77564037,"Action|Adventure|Family|Mystery","The Adventures of Tintin ","http://www.imdb.com/title/tt0983193/?ref_=fn_tt_tt_1",1.35e+08,2011,7.4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,75,371.383425036904,427.164934355701,7.4,0.666720792326638
198,60522097,"Action|Adventure|Sci-Fi","After Earth ","http://www.imdb.com/title/tt1815862/?ref_=fn_tt_tt_1",1.3e+08,2013,4.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,348.808047806921,423.115988948976,4.9,-1.20624568818228
201,113733726,"Adventure|Comedy|Family|Fantasy","Night at the Museum: Secret of the Tomb ","http://www.imdb.com/title/tt2692250/?ref_=fn_tt_tt_1",1.27e+08,2014,6.2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,48,409.078230647381,420.630242344271,6.2,-0.0496566029406726
202,148337537,"Action|Animation|Comedy|Family|Sci-Fi","Megamind ","http://www.imdb.com/title/tt1001526/?ref_=fn_tt_tt_1",1.3e+08,2010,7.3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,73,437.441091791766,423.115988948976,7.3,0.605940212380161
204,33592415,"Action|Comedy|Fantasy","R.I.P.D. ","http://www.imdb.com/title/tt0790736/?ref_=fn_tt_tt_1",1.3e+08,2013,5.6,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,300.523139170444,423.115988948976,5.6,-1.10923983389768
208,337103873,"Adventure|Sci-Fi|Thriller","The Hunger Games: Mockingjay - Part 1 ","http://www.imdb.com/title/tt1951265/?ref_=fn_tt_tt_1",1.25e+08,2014,6.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,65,538.00204714215,418.948505376226,6.7,0.381313958869171
209,217536138,"Mystery|Thriller","The Da Vinci Code ","http://www.imdb.com/title/tt0382625/?ref_=fn_tt_tt_1",1.25e+08,2006,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,25,481.783595372418,418.948505376226,6.6,-0.666720792326638
210,131536019,"Adventure|Animation|Comedy|Family|Musical","Rio 2 ","http://www.imdb.com/title/tt2357291/?ref_=fn_tt_tt_1",1.03e+08,2014,6.4,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,46,424.372087544142,398.966828711093,6.4,-0.0994360268467557
212,209805005,"Action|Crime|Thriller","Fast Five ","http://www.imdb.com/title/tt1596343/?ref_=fn_tt_tt_1",1.25e+08,2011,7.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,77,477.408719770921,418.948505376226,7.3,0.730071412256723
213,186830669,"Action|Adventure|Crime|Mystery|Thriller","Sherlock Holmes: A Game of Shadows ","http://www.imdb.com/title/tt1515091/?ref_=fn_tt_tt_1",1.25e+08,2011,7.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60,463.65117896845,418.948505376226,7.5,0.250785182748235
214,163192114,"Action|Adventure|Fantasy","Clash of the Titans ","http://www.imdb.com/title/tt0800320/?ref_=fn_tt_tt_1",1.25e+08,2010,5.8,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,448.100287708131,418.948505376226,5.8,-0.576382847342255
217,113165635,"Action|Adventure|Thriller","The Bourne Legacy ","http://www.imdb.com/title/tt1194173/?ref_=fn_tt_tt_1",1.25e+08,2012,6.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,56,408.561438332563,418.948505376226,6.7,0.14946323357073
223,131920333,"Action|Adventure|Sci-Fi|Thriller","Fantastic 4: Rise of the Silver Surfer ","http://www.imdb.com/title/tt0486576/?ref_=fn_tt_tt_1",1.3e+08,2007,5.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,37,424.684643226476,423.115988948976,5.6,-0.328446277586519
224,124976634,"Adventure|Drama|Fantasy","Life of Pi ","http://www.imdb.com/title/tt0454876/?ref_=fn_tt_tt_1",1.2e+08,2012,8,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,87,418.928738761018,414.654055756842,8,1.10923983389768
225,115802596,"Action|Fantasy|Thriller","Ghost Rider ","http://www.imdb.com/title/tt0259324/?ref_=fn_tt_tt_1",1.1e+08,2007,5.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,26,410.944072597318,405.645475633778,5.2,-0.636036740695826
228,126464904,"Adventure|Mystery|Sci-Fi","Prometheus ","http://www.imdb.com/title/tt1446714/?ref_=fn_tt_tt_1",1.3e+08,2012,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,72,420.182254479657,423.115988948976,7,0.576382847342255
230,93050117,"Action|Drama|Sci-Fi|Thriller","Elysium ","http://www.imdb.com/title/tt1535108/?ref_=fn_tt_tt_1",1.15e+08,2013,6.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,67,388.861275392133,410.223230536649,6.6,0.435270167048313
232,58607007,"Action|Crime|Sci-Fi|Thriller","RoboCop ","http://www.imdb.com/title/tt1234721/?ref_=fn_tt_tt_1",1e+08,2014,6.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,49,345.983344537109,396,6.2,-0.0248206500144439
233,43929341,"Action|Family|Sport","Speed Racer ","http://www.imdb.com/title/tt0811080/?ref_=fn_tt_tt_1",1.2e+08,2008,6.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,39,321.648186070333,414.654055756842,6.1,-0.276481563965647
234,30212620,"Comedy|Drama|Romance","How Do You Know ","http://www.imdb.com/title/tt1341188/?ref_=fn_tt_tt_1",1.2e+08,2010,5.3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,32,292.556254838701,414.654055756842,5.3,-0.462721010177276
235,76418654,"Action|Comedy|Romance","Knight and Day ","http://www.imdb.com/title/tt1013743/?ref_=fn_tt_tt_1",1.17e+08,2010,6.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52,369.989868613653,412.012573394449,6.3,0.0496566029406726
236,89021735,"Action|Adventure|Mystery|Sci-Fi","Oblivion ","http://www.imdb.com/title/tt1483013/?ref_=fn_tt_tt_1",1.2e+08,2013,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,53,384.538451418764,414.654055756842,7,0.0745232278451489
240,132550960,"Action|Adventure|Sci-Fi|Thriller","The Wolverine ","http://www.imdb.com/title/tt1430132/?ref_=fn_tt_tt_1",1.2e+08,2013,6.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,69,425.196044369011,414.654055756842,6.7,0.490525095280763
242,187165546,"Adventure|Animation|Comedy|Family|Fantasy","The Croods ","http://www.imdb.com/title/tt0481499/?ref_=fn_tt_tt_1",1.35e+08,2013,7.3,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,70,463.860593824713,427.164934355701,7.3,0.518713715121462
246,190871240,"Action|Adventure|Comedy|Sci-Fi","Teenage Mutant Ninja Turtles ","http://www.imdb.com/title/tt1291150/?ref_=fn_tt_tt_1",1.25e+08,2014,5.9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,466.159390886405,418.948505376226,5.9,-0.762863921878057
250,56114221,"Action|Adventure|Sci-Fi","Fantastic Four ","http://www.imdb.com/title/tt1502712/?ref_=fn_tt_tt_1",1.2e+08,2015,4.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,83,342.200926574475,414.654055756842,4.3,0.941332186301316
251,250863268,"Action|Adventure|Comedy|Family|Fantasy","Night at the Museum ","http://www.imdb.com/title/tt0477347/?ref_=fn_tt_tt_1",1.1e+08,2006,6.4,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,43,499.407011572307,405.645475633778,6.4,-0.174609938698074
252,155181732,"Action|Adventure|Drama|Thriller","San Andreas ","http://www.imdb.com/title/tt2126355/?ref_=fn_tt_tt_1",1.1e+08,2015,6.1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,48,442.447237512847,405.645475633778,6.1,-0.0496566029406726
257,129995817,"Adventure|Sci-Fi|Thriller","Insurgent ","http://www.imdb.com/title/tt2908446/?ref_=fn_tt_tt_1",1.1e+08,2015,6.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,28,423.112553087937,405.645475633778,6.3,-0.576382847342255
259,42776259,"Adventure|Comedy|Family|Fantasy","Gulliver's Travels ","http://www.imdb.com/title/tt1320261/?ref_=fn_tt_tt_1",1.12e+08,2010,4.9,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20,319.489874536098,407.494937888832,4.9,-0.831058479296574
260,98780042,"Action|Comedy|Crime|Sci-Fi|Thriller","The Green Hornet ","http://www.imdb.com/title/tt0990407/?ref_=fn_tt_tt_1",1.2e+08,2011,5.8,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,43,394.774420830523,414.654055756842,5.8,-0.174609938698074
262,106369117,"Action|Drama|Fantasy|War","300: Rise of an Empire ","http://www.imdb.com/title/tt1253863/?ref_=fn_tt_tt_1",1.1e+08,2014,6.2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,43,402.222411370395,405.645475633778,6.2,-0.174609938698074
263,142614158,"Adventure|Animation|Comedy|Family|Fantasy","The Smurfs ","http://www.imdb.com/title/tt0472181/?ref_=fn_tt_tt_1",1.1e+08,2011,5.5,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,22,433.119974039294,405.645475633778,5.5,-0.762863921878057
266,85463309,"Action|Drama|Sci-Fi|Sport","Real Steel ","http://www.imdb.com/title/tt0433035/?ref_=fn_tt_tt_1",1.1e+08,2011,7.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,59,380.596136631672,405.645475633778,7.1,0.225253363068436
267,71017784,"Adventure|Animation|Comedy|Family|Fantasy","The Smurfs 2 ","http://www.imdb.com/title/tt2017020/?ref_=fn_tt_tt_1",1.05e+08,2013,5.4,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,363.199237327168,400.908893771616,5.4,-1.10923983389768
269,61656849,"Action|Sci-Fi","Ender's Game ","http://www.imdb.com/title/tt1731141/?ref_=fn_tt_tt_1",1.1e+08,2013,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60,350.450279268608,405.645475633778,6.7,0.250785182748235
270,134520804,"Action|Adventure|Thriller","Live Free or Die Hard ","http://www.imdb.com/title/tt0337978/?ref_=fn_tt_tt_1",1.1e+08,2007,7.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,82,426.781808235975,405.645475633778,7.2,0.903356660859843
278,104374107,"Animation|Family|Fantasy|Musical|Romance","The Princess and the Frog ","http://www.imdb.com/title/tt0780521/?ref_=fn_tt_tt_1",1.05e+08,2009,7.1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,84,400.304136343983,400.908893771616,7.1,0.980716280162662
279,228430993,"Adventure|Drama|Sci-Fi","The Martian ","http://www.imdb.com/title/tt3659388/?ref_=fn_tt_tt_1",1.08e+08,2015,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,92,487.754959088974,403.770618763309,8.1,1.37763233712214
290,97030725,"Biography|Crime|Drama|History|Romance","Public Enemies ","http://www.imdb.com/title/tt1152836/?ref_=fn_tt_tt_1",1e+08,2009,7,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,68,392.997078152314,396,7,0.462721010177276
291,130127620,"Biography|Crime|Drama","American Gangster ","http://www.imdb.com/title/tt0765429/?ref_=fn_tt_tt_1",1e+08,2007,7.8,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,423.220774501884,396,7.8,0.831058479296574
293,65452312,"Action|Crime|Thriller","The Taking of Pelham 1 2 3 ","http://www.imdb.com/title/tt1111422/?ref_=fn_tt_tt_1",1e+08,2009,6.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51,355.783497502511,396,6.4,0.0248206500144439
294,148383780,"Comedy|Romance","Little Fockers ","http://www.imdb.com/title/tt0970866/?ref_=fn_tt_tt_1",1e+08,2010,5.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,437.475491672681,396,5.5,-1.25930332677631
295,119219978,"Action|Comedy|Crime","The Other Guys ","http://www.imdb.com/title/tt1386588/?ref_=fn_tt_tt_1",1e+08,2010,6.7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,413.972059055484,396,6.7,0.762863921878057
297,162804648,"Drama|Western","Django Unchained ","http://www.imdb.com/title/tt1853728/?ref_=fn_tt_tt_1",1e+08,2012,8.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,88,447.831693733768,396,8.5,1.15638246077668
300,85017401,"Action|Adventure|Thriller","The Expendables 2 ","http://www.imdb.com/title/tt1764651/?ref_=fn_tt_tt_1",9.2e+07,2012,6.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,66,380.093490925818,387.748144534224,6.7,0.408143511816288
302,75030163,"Action|Adventure|Family|Fantasy","Eragon ","http://www.imdb.com/title/tt0449010/?ref_=fn_tt_tt_1",1e+08,2006,5.1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,16,368.279364443514,396,5.1,-0.980716280162662
304,34964818,"Adventure|Family|Fantasy","Pan ","http://www.imdb.com/title/tt3332064/?ref_=fn_tt_tt_1",1.5e+08,2015,5.8,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,27,303.586881743782,438.672767880129,5.8,-0.605940212380161
305,107515297,"Adventure|Animation|Family|Fantasy","Epic ","http://www.imdb.com/title/tt0848537/?ref_=fn_tt_tt_1",1e+08,2013,6.7,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,100,403.312329050188,396,6.7,2.579268135445
306,67631157,"Action|Romance|Thriller","The Tourist ","http://www.imdb.com/title/tt1243957/?ref_=fn_tt_tt_1",1e+08,2010,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,20,358.741041511433,396,6,-0.831058479296574
